county,year,month,cases,deaths
"Montgomery, Mississippi",2020,12,27599,896.0
"Montgomery, Mississippi",2021,1,33478,1049.0
"Montgomery, Mississippi",2021,2,23514,731.0
"Montgomery, Missouri",2020,3,16,0.0
"Montgomery, Missouri",2020,4,176,0.0
"Montgomery, Missouri",2020,5,230,0.0
"Montgomery, Missouri",2020,6,381,0.0
"Montgomery, Missouri",2020,7,749,0.0
"Montgomery, Missouri",2020,8,1406,13.0
"Montgomery, Missouri",2020,9,2137,30.0
"Montgomery, Missouri",2020,10,3516,31.0
"Montgomery, Missouri",2020,11,8033,119.0
"Montgomery, Missouri",2020,12,13142,210.0
"Montgomery, Missouri",2021,1,16640,291.0
"Montgomery, Missouri",2021,2,11157,200.0
"Montgomery, New York",2020,3,57,0.0
"Montgomery, New York",2020,4,925,27.0
"Montgomery, New York",2020,5,2219,88.0
"Montgomery, New York",2020,6,3135,150.0
"Montgomery, New York",2020,7,4229,155.0
"Montgomery, New York",2020,8,5674,169.0
"Montgomery, New York",2020,9,6637,261.0
"Montgomery, New York",2020,10,7816,279.0
"Montgomery, New York",2020,11,10535,339.0
"Montgomery, New York",2020,12,27110,835.0
"Montgomery, New York",2021,1,64411,2143.0
"Montgomery, New York",2021,2,57847,1890.0
"Montgomery, North Carolina",2020,3,23,0.0
"Montgomery, North Carolina",2020,4,474,29.0
"Montgomery, North Carolina",2020,5,1965,84.0
"Montgomery, North Carolina",2020,6,6362,161.0
"Montgomery, North Carolina",2020,7,13357,308.0
"Montgomery, North Carolina",2020,8,22128,473.0
"Montgomery, North Carolina",2020,9,29660,707.0
"Montgomery, North Carolina",2020,10,34853,1139.0
"Montgomery, North Carolina",2020,11,38905,1196.0
"Montgomery, North Carolina",2020,12,51507,1371.0
"Montgomery, North Carolina",2021,1,73749,1651.0
"Montgomery, North Carolina",2021,2,57281,1536.0
"Montgomery, Ohio",2020,3,185,2.0
"Montgomery, Ohio",2020,4,5713,187.0
"Montgomery, Ohio",2020,5,14932,388.0
"Montgomery, Ohio",2020,6,32627,560.0
"Montgomery, Ohio",2020,7,86533,1321.0
"Montgomery, Ohio",2020,8,146459,3219.0
"Montgomery, Ohio",2020,9,215357,4417.0
"Montgomery, Ohio",2020,10,301673,5718.0
"Montgomery, Ohio",2020,11,504333,6390.0
"Montgomery, Ohio",2020,12,924686,9634.0
"Montgomery, Ohio",2021,1,1268940,12270.0
"Montgomery, Ohio",2021,2,916846,12693.0
"Montgomery, Pennsylvania",2020,3,3612,34.0
"Montgomery, Pennsylvania",2020,4,74409,3926.0
"Montgomery, Pennsylvania",2020,5,178676,17398.0
"Montgomery, Pennsylvania",2020,6,236453,22878.0
"Montgomery, Pennsylvania",2020,7,280719,25740.0
"Montgomery, Pennsylvania",2020,8,322574,26599.0
"Montgomery, Pennsylvania",2020,9,351585,26096.0
"Montgomery, Pennsylvania",2020,10,406594,27566.0
"Montgomery, Pennsylvania",2020,11,531643,27322.0
"Montgomery, Pennsylvania",2020,12,914475,32030.0
"Montgomery, Pennsylvania",2021,1,1328864,39580.0
"Montgomery, Pennsylvania",2021,2,1016307,29016.0
"Montgomery, Tennessee",2020,3,96,0.0
"Montgomery, Tennessee",2020,4,2949,50.0
"Montgomery, Tennessee",2020,5,6300,72.0
"Montgomery, Tennessee",2020,6,10532,144.0
"Montgomery, Tennessee",2020,7,30874,248.0
"Montgomery, Tennessee",2020,8,65532,588.0
"Montgomery, Tennessee",2020,9,85025,1160.0
"Montgomery, Tennessee",2020,10,116422,1591.0
"Montgomery, Tennessee",2020,11,166353,2208.0
"Montgomery, Tennessee",2020,12,284815,3224.0
"Montgomery, Tennessee",2021,1,433772,4485.0
"Montgomery, Tennessee",2021,2,330817,3806.0
"Montgomery, Texas",2020,3,427,0.0
"Montgomery, Texas",2020,4,9937,187.0
"Montgomery, Texas",2020,5,24648,596.0
"Montgomery, Texas",2020,6,42956,965.0
"Montgomery, Texas",2020,7,128632,1458.0
"Montgomery, Texas",2020,8,227169,3078.0
"Montgomery, Texas",2020,9,302265,4397.0
"Montgomery, Texas",2020,10,394815,5238.0
"Montgomery, Texas",2020,11,461777,5875.0
"Montgomery, Texas",2020,12,681332,7332.0
"Montgomery, Texas",2021,1,1026096,9809.0
"Montgomery, Texas",2021,2,844942,8280.0
"Montgomery, Virginia",2020,3,4,0.0
"Montgomery, Virginia",2020,4,972,6.0
"Montgomery, Virginia",2020,5,2035,31.0
"Montgomery, Virginia",2020,6,3082,50.0
"Montgomery, Virginia",2020,7,6344,86.0
"Montgomery, Virginia",2020,8,10702,96.0
"Montgomery, Virginia",2020,9,42466,120.0
"Montgomery, Virginia",2020,10,76121,154.0
"Montgomery, Virginia",2020,11,103242,293.0
"Montgomery, Virginia",2020,12,141685,886.0
"Montgomery, Virginia",2021,1,179247,1599.0
"Montgomery, Virginia",2021,2,135273,1377.0
"Montmorency, Michigan",2020,4,71,0.0
"Montmorency, Michigan",2020,5,155,0.0
"Montmorency, Michigan",2020,6,150,0.0
"Montmorency, Michigan",2020,7,201,0.0
"Montmorency, Michigan",2020,8,301,5.0
"Montmorency, Michigan",2020,9,401,0.0
"Montmorency, Michigan",2020,10,665,0.0
"Montmorency, Michigan",2020,11,2769,25.0
"Montmorency, Michigan",2020,12,7787,188.0
"Montmorency, Michigan",2021,1,10394,410.0
"Montmorency, Michigan",2021,2,7046,340.0
"Montour, Pennsylvania",2020,3,48,0.0
"Montour, Pennsylvania",2020,4,1146,0.0
"Montour, Pennsylvania",2020,5,1546,3.0
"Montour, Pennsylvania",2020,6,1868,1.0
"Montour, Pennsylvania",2020,7,2559,70.0
"Montour, Pennsylvania",2020,8,3469,103.0
"Montour, Pennsylvania",2020,9,4755,150.0
"Montour, Pennsylvania",2020,10,7986,219.0
"Montour, Pennsylvania",2020,11,11320,398.0
"Montour, Pennsylvania",2020,12,28240,582.0
"Montour, Pennsylvania",2021,1,43397,1148.0
"Montour, Pennsylvania",2021,2,33789,1097.0
"Montrose, Colorado",2020,3,59,0.0
"Montrose, Colorado",2020,4,1840,174.0
"Montrose, Colorado",2020,5,4204,352.0
"Montrose, Colorado",2020,6,5830,360.0
"Montrose, Colorado",2020,7,7182,382.0
"Montrose, Colorado",2020,8,9831,403.0
"Montrose, Colorado",2020,9,10870,390.0
"Montrose, Colorado",2020,10,13075,403.0
"Montrose, Colorado",2020,11,21086,430.0
"Montrose, Colorado",2020,12,51979,730.0
"Montrose, Colorado",2021,1,81165,1211.0
"Montrose, Colorado",2021,2,62289,980.0
"Moody, South Dakota",2020,4,34,0.0
"Moody, South Dakota",2020,5,458,0.0
"Moody, South Dakota",2020,6,602,0.0
"Moody, South Dakota",2020,7,776,0.0
"Moody, South Dakota",2020,8,1063,0.0
"Moody, South Dakota",2020,9,2025,0.0
"Moody, South Dakota",2020,10,5025,36.0
"Moody, South Dakota",2020,11,10143,194.0
"Moody, South Dakota",2020,12,15222,409.0
"Moody, South Dakota",2021,1,17785,456.0
"Moody, South Dakota",2021,2,12125,320.0
"Moore, North Carolina",2020,3,42,0.0
"Moore, North Carolina",2020,4,1567,21.0
"Moore, North Carolina",2020,5,3842,260.0
"Moore, North Carolina",2020,6,9676,332.0
"Moore, North Carolina",2020,7,20874,479.0
"Moore, North Carolina",2020,8,33949,633.0
"Moore, North Carolina",2020,9,44680,741.0
"Moore, North Carolina",2020,10,63756,1164.0
"Moore, North Carolina",2020,11,77484,1719.0
"Moore, North Carolina",2020,12,122254,2188.0
"Moore, North Carolina",2021,1,187990,2732.0
"Moore, North Carolina",2021,2,149249,2999.0
"Moore, Tennessee",2020,4,38,0.0
"Moore, Tennessee",2020,5,93,0.0
"Moore, Tennessee",2020,6,152,0.0
"Moore, Tennessee",2020,7,791,0.0
"Moore, Tennessee",2020,8,2216,0.0
"Moore, Tennessee",2020,9,4196,29.0
"Moore, Tennessee",2020,10,7292,47.0
"Moore, Tennessee",2020,11,10151,68.0
"Moore, Tennessee",2020,12,16920,130.0
"Moore, Tennessee",2021,1,24497,246.0
"Moore, Tennessee",2021,2,17888,277.0
"Moore, Texas",2020,3,2,0.0
"Moore, Texas",2020,4,2985,28.0
"Moore, Texas",2020,5,16084,309.0
"Moore, Texas",2020,6,25921,419.0
"Moore, Texas",2020,7,29061,455.0
"Moore, Texas",2020,8,33370,464.0
"Moore, Texas",2020,9,34325,587.0
"Moore, Texas",2020,10,39017,682.0
"Moore, Texas",2020,11,45193,786.0
"Moore, Texas",2020,12,59226,1249.0
"Moore, Texas",2021,1,65522,1737.0
"Moore, Texas",2021,2,43791,1307.0
"Mora, New Mexico",2020,7,90,0.0
"Mora, New Mexico",2020,8,186,0.0
"Mora, New Mexico",2020,9,199,0.0
"Mora, New Mexico",2020,10,348,0.0
"Mora, New Mexico",2020,11,727,0.0
"Mora, New Mexico",2020,12,2373,10.0
"Mora, New Mexico",2021,1,4243,148.0
"Mora, New Mexico",2021,2,3009,120.0
"Morehouse, Louisiana",2020,3,14,0.0
"Morehouse, Louisiana",2020,4,939,64.0
"Morehouse, Louisiana",2020,5,2699,149.0
"Morehouse, Louisiana",2020,6,5142,185.0
"Morehouse, Louisiana",2020,7,9861,318.0
"Morehouse, Louisiana",2020,8,16636,423.0
"Morehouse, Louisiana",2020,9,21228,587.0
"Morehouse, Louisiana",2020,10,26617,747.0
"Morehouse, Louisiana",2020,11,33015,881.0
"Morehouse, Louisiana",2020,12,55398,1217.0
"Morehouse, Louisiana",2021,1,74352,1683.0
"Morehouse, Louisiana",2021,2,52895,1296.0
"Morgan, Alabama",2020,3,100,0.0
"Morgan, Alabama",2020,4,1312,0.0
"Morgan, Alabama",2020,5,4104,20.0
"Morgan, Alabama",2020,6,18539,54.0
"Morgan, Alabama",2020,7,47988,263.0
"Morgan, Alabama",2020,8,79275,670.0
"Morgan, Alabama",2020,9,93815,768.0
"Morgan, Alabama",2020,10,119417,1016.0
"Morgan, Alabama",2020,11,166092,1293.0
"Morgan, Alabama",2020,12,274307,2191.0
"Morgan, Alabama",2021,1,373446,3738.0
"Morgan, Alabama",2021,2,265877,4466.0
"Morgan, Colorado",2020,3,40,0.0
"Morgan, Colorado",2020,4,4030,120.0
"Morgan, Colorado",2020,5,16555,948.0
"Morgan, Colorado",2020,6,19360,1364.0
"Morgan, Colorado",2020,7,20543,1426.0
"Morgan, Colorado",2020,8,21560,1450.0
"Morgan, Colorado",2020,9,21917,1440.0
"Morgan, Colorado",2020,10,25090,1488.0
"Morgan, Colorado",2020,11,37943,1512.0
"Morgan, Colorado",2020,12,59843,2033.0
"Morgan, Colorado",2021,1,70520,2645.0
"Morgan, Colorado",2021,2,47876,1790.0
"Morgan, Georgia",2020,3,10,0.0
"Morgan, Georgia",2020,4,489,0.0
"Morgan, Georgia",2020,5,1029,0.0
"Morgan, Georgia",2020,6,1269,0.0
"Morgan, Georgia",2020,7,3260,0.0
"Morgan, Georgia",2020,8,10002,28.0
"Morgan, Georgia",2020,9,13690,62.0
"Morgan, Georgia",2020,10,19233,138.0
"Morgan, Georgia",2020,11,22875,220.0
"Morgan, Georgia",2020,12,30398,260.0
"Morgan, Georgia",2021,1,45127,328.0
"Morgan, Georgia",2021,2,36285,273.0
"Morgan, Illinois",2020,3,17,2.0
"Morgan, Illinois",2020,4,351,30.0
"Morgan, Illinois",2020,5,982,31.0
"Morgan, Illinois",2020,6,2780,61.0
"Morgan, Illinois",2020,7,4430,127.0
"Morgan, Illinois",2020,8,11381,404.0
"Morgan, Illinois",2020,9,18610,665.0
"Morgan, Illinois",2020,10,25434,778.0
"Morgan, Illinois",2020,11,50036,1024.0
"Morgan, Illinois",2020,12,84655,2132.0
"Morgan, Illinois",2021,1,101343,2759.0
"Morgan, Illinois",2021,2,70522,1913.0
"Morgan, Indiana",2020,3,118,3.0
"Morgan, Indiana",2020,4,3096,101.0
"Morgan, Indiana",2020,5,7191,532.0
"Morgan, Indiana",2020,6,9238,928.0
"Morgan, Indiana",2020,7,11454,1057.0
"Morgan, Indiana",2020,8,16087,1158.0
"Morgan, Indiana",2020,9,20443,1195.0
"Morgan, Indiana",2020,10,27927,1334.0
"Morgan, Indiana",2020,11,50629,1378.0
"Morgan, Indiana",2020,12,107870,2010.0
"Morgan, Indiana",2021,1,157807,2903.0
"Morgan, Indiana",2021,2,117737,2485.0
"Morgan, Kentucky",2020,4,19,0.0
"Morgan, Kentucky",2020,5,31,0.0
"Morgan, Kentucky",2020,6,167,0.0
"Morgan, Kentucky",2020,7,583,0.0
"Morgan, Kentucky",2020,8,1105,0.0
"Morgan, Kentucky",2020,9,1574,0.0
"Morgan, Kentucky",2020,10,3158,0.0
"Morgan, Kentucky",2020,11,6878,0.0
"Morgan, Kentucky",2020,12,13566,0.0
"Morgan, Kentucky",2021,1,43192,0.0
"Morgan, Kentucky",2021,2,39040,8.0
"Morgan, Missouri",2020,3,2,0.0
"Morgan, Missouri",2020,4,54,0.0
"Morgan, Missouri",2020,5,226,0.0
"Morgan, Missouri",2020,6,318,0.0
"Morgan, Missouri",2020,7,1006,0.0
"Morgan, Missouri",2020,8,2924,0.0
"Morgan, Missouri",2020,9,7176,28.0
"Morgan, Missouri",2020,10,17112,153.0
"Morgan, Missouri",2020,11,27486,275.0
"Morgan, Missouri",2020,12,40242,512.0
"Morgan, Missouri",2021,1,47864,936.0
"Morgan, Missouri",2021,2,32204,759.0
"Morgan, Ohio",2020,4,72,0.0
"Morgan, Ohio",2020,5,152,0.0
"Morgan, Ohio",2020,6,182,0.0
"Morgan, Ohio",2020,7,414,0.0
"Morgan, Ohio",2020,8,1025,0.0
"Morgan, Ohio",2020,9,1391,0.0
"Morgan, Ohio",2020,10,2142,0.0
"Morgan, Ohio",2020,11,5560,63.0
"Morgan, Ohio",2020,12,16326,628.0
"Morgan, Ohio",2021,1,23897,865.0
"Morgan, Ohio",2021,2,18657,643.0
"Morgan, Tennessee",2020,3,4,0.0
"Morgan, Tennessee",2020,4,143,0.0
"Morgan, Tennessee",2020,5,387,0.0
"Morgan, Tennessee",2020,6,608,15.0
"Morgan, Tennessee",2020,7,1252,31.0
"Morgan, Tennessee",2020,8,4517,33.0
"Morgan, Tennessee",2020,9,8577,75.0
"Morgan, Tennessee",2020,10,12191,175.0
"Morgan, Tennessee",2020,11,17461,183.0
"Morgan, Tennessee",2020,12,35679,288.0
"Morgan, Tennessee",2021,1,57011,438.0
"Morgan, Tennessee",2021,2,43010,567.0
"Morgan, Utah",2020,3,14,0.0
"Morgan, Utah",2020,4,168,0.0
"Morgan, Utah",2020,5,307,0.0
"Morgan, Utah",2020,6,474,0.0
"Morgan, Utah",2020,7,1048,0.0
"Morgan, Utah",2020,8,1602,0.0
"Morgan, Utah",2020,9,2661,0.0
"Morgan, Utah",2020,10,4857,0.0
"Morgan, Utah",2020,11,10930,44.0
"Morgan, Utah",2020,12,21452,147.0
"Morgan, Utah",2021,1,31004,223.0
"Morgan, Utah",2021,2,22113,200.0
"Morgan, West Virginia",2020,3,3,0.0
"Morgan, West Virginia",2020,4,183,0.0
"Morgan, West Virginia",2020,5,508,0.0
"Morgan, West Virginia",2020,6,581,0.0
"Morgan, West Virginia",2020,7,677,0.0
"Morgan, West Virginia",2020,8,994,0.0
"Morgan, West Virginia",2020,9,1403,0.0
"Morgan, West Virginia",2020,10,3053,0.0
"Morgan, West Virginia",2020,11,6328,10.0
"Morgan, West Virginia",2020,12,14861,147.0
"Morgan, West Virginia",2021,1,24520,294.0
"Morgan, West Virginia",2021,2,17879,241.0
"Morovis, Puerto Rico",2020,5,644,0.0
"Morovis, Puerto Rico",2020,6,1654,0.0
"Morovis, Puerto Rico",2020,7,3527,0.0
"Morovis, Puerto Rico",2020,8,9372,0.0
"Morovis, Puerto Rico",2020,9,13861,0.0
"Morovis, Puerto Rico",2020,10,17941,0.0
"Morovis, Puerto Rico",2020,11,21461,0.0
"Morovis, Puerto Rico",2020,12,30124,0.0
"Morovis, Puerto Rico",2021,1,36904,0.0
"Morovis, Puerto Rico",2021,2,25904,0.0
"Morrill, Nebraska",2020,4,16,0.0
"Morrill, Nebraska",2020,5,262,0.0
"Morrill, Nebraska",2020,6,452,0.0
"Morrill, Nebraska",2020,7,1626,0.0
"Morrill, Nebraska",2020,8,1906,0.0
"Morrill, Nebraska",2020,9,2172,0.0
"Morrill, Nebraska",2020,10,2909,0.0
"Morrill, Nebraska",2020,11,7060,47.0
"Morrill, Nebraska",2020,12,11920,235.0
"Morrill, Nebraska",2021,1,13408,431.0
"Morrill, Nebraska",2021,2,9295,300.0
"Morris, Kansas",2020,3,26,0.0
"Morris, Kansas",2020,4,68,0.0
"Morris, Kansas",2020,5,105,0.0
"Morris, Kansas",2020,6,150,0.0
"Morris, Kansas",2020,7,180,0.0
"Morris, Kansas",2020,8,433,0.0
"Morris, Kansas",2020,9,844,0.0
"Morris, Kansas",2020,10,1611,0.0
"Morris, Kansas",2020,11,3873,20.0
"Morris, Kansas",2020,12,9897,52.0
"Morris, Kansas",2021,1,14777,320.0
"Morris, Kansas",2021,2,11261,337.0
"Morris, New Jersey",2020,3,4184,86.0
"Morris, New Jersey",2020,4,103738,6318.0
"Morris, New Jersey",2020,5,185414,16857.0
"Morris, New Jersey",2020,6,199842,19931.0
"Morris, New Jersey",2020,7,219871,25404.0
"Morris, New Jersey",2020,8,231729,25704.0
"Morris, New Jersey",2020,9,234991,24914.0
"Morris, New Jersey",2020,10,266032,25816.0
"Morris, New Jersey",2020,11,343888,25477.0
"Morris, New Jersey",2020,12,538034,28245.0
"Morris, New Jersey",2021,1,854432,31383.0
"Morris, New Jersey",2021,2,689306,21708.0
"Morris, Texas",2020,3,9,0.0
"Morris, Texas",2020,4,99,0.0
"Morris, Texas",2020,5,425,0.0
"Morris, Texas",2020,6,935,0.0
"Morris, Texas",2020,7,1858,5.0
"Morris, Texas",2020,8,3979,81.0
"Morris, Texas",2020,9,5211,90.0
"Morris, Texas",2020,10,6350,135.0
"Morris, Texas",2020,11,7664,194.0
"Morris, Texas",2020,12,12289,252.0
"Morris, Texas",2021,1,19652,435.0
"Morris, Texas",2021,2,15746,437.0
"Morrison, Minnesota",2020,4,17,0.0
"Morrison, Minnesota",2020,5,750,0.0
"Morrison, Minnesota",2020,6,1598,20.0
"Morrison, Minnesota",2020,7,2138,31.0
"Morrison, Minnesota",2020,8,3058,31.0
"Morrison, Minnesota",2020,9,5586,35.0
"Morrison, Minnesota",2020,10,16945,173.0
"Morrison, Minnesota",2020,11,47131,510.0
"Morrison, Minnesota",2020,12,84699,1129.0
"Morrison, Minnesota",2021,1,95443,1360.0
"Morrison, Minnesota",2021,2,63648,916.0
"Morrow, Ohio",2020,4,496,4.0
"Morrow, Ohio",2020,5,2873,31.0
"Morrow, Ohio",2020,6,3293,30.0
"Morrow, Ohio",2020,7,4087,35.0
"Morrow, Ohio",2020,8,5949,62.0
"Morrow, Ohio",2020,9,7371,60.0
"Morrow, Ohio",2020,10,10159,62.0
"Morrow, Ohio",2020,11,21424,60.0
"Morrow, Ohio",2020,12,45255,71.0
"Morrow, Ohio",2021,1,67448,124.0
"Morrow, Ohio",2021,2,49846,254.0
"Morrow, Oregon",2020,3,5,0.0
"Morrow, Oregon",2020,4,128,0.0
"Morrow, Oregon",2020,5,352,0.0
"Morrow, Oregon",2020,6,759,11.0
"Morrow, Oregon",2020,7,5348,34.0
"Morrow, Oregon",2020,8,11981,87.0
"Morrow, Oregon",2020,9,14277,140.0
"Morrow, Oregon",2020,10,16604,191.0
"Morrow, Oregon",2020,11,17998,210.0
"Morrow, Oregon",2020,12,23219,227.0
"Morrow, Oregon",2021,1,28417,293.0
"Morrow, Oregon",2021,2,20121,254.0
"Morton, Kansas",2020,4,44,0.0
"Morton, Kansas",2020,5,117,0.0
"Morton, Kansas",2020,6,185,6.0
"Morton, Kansas",2020,7,233,62.0
"Morton, Kansas",2020,8,297,62.0
"Morton, Kansas",2020,9,382,60.0
"Morton, Kansas",2020,10,1101,62.0
"Morton, Kansas",2020,11,3262,106.0
"Morton, Kansas",2020,12,5920,228.0
"Morton, Kansas",2021,1,6761,259.0
"Morton, Kansas",2021,2,4881,180.0
"Morton, North Dakota",2020,3,128,2.0
"Morton, North Dakota",2020,4,610,48.0
"Morton, North Dakota",2020,5,1393,62.0
"Morton, North Dakota",2020,6,2023,60.0
"Morton, North Dakota",2020,7,4969,77.0
"Morton, North Dakota",2020,8,13957,120.0
"Morton, North Dakota",2020,9,29176,399.0
"Morton, North Dakota",2020,10,57202,1388.0
"Morton, North Dakota",2020,11,100515,1874.0
"Morton, North Dakota",2020,12,137181,2468.0
"Morton, North Dakota",2021,1,147542,2850.0
"Morton, North Dakota",2021,2,97683,1871.0
"Motley, Texas",2020,4,18,0.0
"Motley, Texas",2020,5,31,0.0
"Motley, Texas",2020,6,30,0.0
"Motley, Texas",2020,7,71,0.0
"Motley, Texas",2020,8,173,0.0
"Motley, Texas",2020,9,221,0.0
"Motley, Texas",2020,10,393,0.0
"Motley, Texas",2020,11,565,5.0
"Motley, Texas",2020,12,1561,79.0
"Motley, Texas",2021,1,2430,186.0
"Motley, Texas",2021,2,1635,140.0
"Moultrie, Illinois",2020,4,71,0.0
"Moultrie, Illinois",2020,5,235,0.0
"Moultrie, Illinois",2020,6,428,0.0
"Moultrie, Illinois",2020,7,947,0.0
"Moultrie, Illinois",2020,8,3279,3.0
"Moultrie, Illinois",2020,9,5892,89.0
"Moultrie, Illinois",2020,10,10340,142.0
"Moultrie, Illinois",2020,11,21173,258.0
"Moultrie, Illinois",2020,12,34442,560.0
"Moultrie, Illinois",2021,1,42048,850.0
"Moultrie, Illinois",2021,2,29228,585.0
"Mountrail, North Dakota",2020,3,13,0.0
"Mountrail, North Dakota",2020,4,761,0.0
"Mountrail, North Dakota",2020,5,1175,0.0
"Mountrail, North Dakota",2020,6,1295,0.0
"Mountrail, North Dakota",2020,7,2445,16.0
"Mountrail, North Dakota",2020,8,4545,31.0
"Mountrail, North Dakota",2020,9,6200,50.0
"Mountrail, North Dakota",2020,10,12482,163.0
"Mountrail, North Dakota",2020,11,25381,340.0
"Mountrail, North Dakota",2020,12,35281,457.0
"Mountrail, North Dakota",2021,1,38088,484.0
"Mountrail, North Dakota",2021,2,25205,340.0
"Mower, Minnesota",2020,3,96,0.0
"Mower, Minnesota",2020,4,700,0.0
"Mower, Minnesota",2020,5,3116,13.0
"Mower, Minnesota",2020,6,19989,60.0
"Mower, Minnesota",2020,7,30918,62.0
"Mower, Minnesota",2020,8,34912,76.0
"Mower, Minnesota",2020,9,37764,121.0
"Mower, Minnesota",2020,10,45218,341.0
"Mower, Minnesota",2020,11,60300,645.0
"Mower, Minnesota",2020,12,95825,724.0
"Mower, Minnesota",2021,1,111365,849.0
"Mower, Minnesota",2021,2,78321,594.0
"Muhlenberg, Kentucky",2020,3,22,0.0
"Muhlenberg, Kentucky",2020,4,1704,52.0
"Muhlenberg, Kentucky",2020,5,13428,192.0
"Muhlenberg, Kentucky",2020,6,15149,239.0
"Muhlenberg, Kentucky",2020,7,17967,264.0
"Muhlenberg, Kentucky",2020,8,20384,334.0
"Muhlenberg, Kentucky",2020,9,22202,373.0
"Muhlenberg, Kentucky",2020,10,28433,431.0
"Muhlenberg, Kentucky",2020,11,36117,592.0
"Muhlenberg, Kentucky",2020,12,53241,954.0
"Muhlenberg, Kentucky",2021,1,72426,1360.0
"Muhlenberg, Kentucky",2021,2,53015,1017.0
"Multnomah, Oregon",2020,3,649,26.0
"Multnomah, Oregon",2020,4,13029,672.0
"Multnomah, Oregon",2020,5,29373,1678.0
"Multnomah, Oregon",2020,6,48559,2006.0
"Multnomah, Oregon",2020,7,100369,2404.0
"Multnomah, Oregon",2020,8,163136,3275.0
"Multnomah, Oregon",2020,9,199622,3926.0
"Multnomah, Oregon",2020,10,260858,4741.0
"Multnomah, Oregon",2020,11,394112,6060.0
"Multnomah, Oregon",2020,12,680418,10244.0
"Multnomah, Oregon",2021,1,866505,13758.0
"Multnomah, Oregon",2021,2,618107,9997.0
"Murray, Georgia",2020,3,14,0.0
"Murray, Georgia",2020,4,499,0.0
"Murray, Georgia",2020,5,1845,31.0
"Murray, Georgia",2020,6,4364,36.0
"Murray, Georgia",2020,7,10979,63.0
"Murray, Georgia",2020,8,19730,80.0
"Murray, Georgia",2020,9,23139,145.0
"Murray, Georgia",2020,10,29523,237.0
"Murray, Georgia",2020,11,43719,489.0
"Murray, Georgia",2020,12,74763,1051.0
"Murray, Georgia",2021,1,112207,1440.0
"Murray, Georgia",2021,2,86458,1204.0
"Murray, Minnesota",2020,4,98,0.0
"Murray, Minnesota",2020,5,915,0.0
"Murray, Minnesota",2020,6,1320,0.0
"Murray, Minnesota",2020,7,2738,8.0
"Murray, Minnesota",2020,8,4017,31.0
"Murray, Minnesota",2020,9,4590,60.0
"Murray, Minnesota",2020,10,7377,92.0
"Murray, Minnesota",2020,11,13254,90.0
"Murray, Minnesota",2020,12,21561,151.0
"Murray, Minnesota",2021,1,26641,174.0
"Murray, Minnesota",2021,2,18639,160.0
"Murray, Oklahoma",2020,4,22,0.0
"Murray, Oklahoma",2020,5,70,0.0
"Murray, Oklahoma",2020,6,313,0.0
"Murray, Oklahoma",2020,7,1020,0.0
"Murray, Oklahoma",2020,8,2416,6.0
"Murray, Oklahoma",2020,9,3377,30.0
"Murray, Oklahoma",2020,10,7523,59.0
"Murray, Oklahoma",2020,11,14334,106.0
"Murray, Oklahoma",2020,12,28047,200.0
"Murray, Oklahoma",2021,1,46438,392.0
"Murray, Oklahoma",2021,2,36928,390.0
"Muscatine, Iowa",2020,3,83,1.0
"Muscatine, Iowa",2020,4,4765,109.0
"Muscatine, Iowa",2020,5,15382,904.0
"Muscatine, Iowa",2020,6,17394,1279.0
"Muscatine, Iowa",2020,7,22054,1397.0
"Muscatine, Iowa",2020,8,27546,1504.0
"Muscatine, Iowa",2020,9,31462,1586.0
"Muscatine, Iowa",2020,10,40871,1772.0
"Muscatine, Iowa",2020,11,68904,1880.0
"Muscatine, Iowa",2020,12,103045,2160.0
"Muscatine, Iowa",2021,1,118837,2385.0
"Muscatine, Iowa",2021,2,81522,1718.0
"Muscogee, Georgia",2020,3,79,0.0
"Muscogee, Georgia",2020,4,5226,98.0
"Muscogee, Georgia",2020,5,13853,435.0
"Muscogee, Georgia",2020,6,32222,902.0
"Muscogee, Georgia",2020,7,94641,1969.0
"Muscogee, Georgia",2020,8,154300,3371.0
"Muscogee, Georgia",2020,9,173429,4747.0
"Muscogee, Georgia",2020,10,197698,5356.0
"Muscogee, Georgia",2020,11,209425,5567.0
"Muscogee, Georgia",2020,12,260871,6261.0
